ID,time,locx,locy,mode
TG169,18.385284431314624,197,140,TG
TG114,0.0,119,159,TG
TG114,5.34746948141126,135,141,TG
TG114,9.81628124185198,153,131,TG
TG114,15.084597965464068,152,132,TG
TG92,0.0,222,194,TG
TG92,5.317164940947246,232,182,TG
TG92,9.448818205066502,238,170,TG
TG92,15.58529127954191,237,170,TG
GSD171,0.0,127,90,GSD
GSD171,6.43219069263817,131,96,GSD
GSD171,12.983803063548631,133,96,GSD
GSD171,19.29747342833557,133,99,GSD
GSD171,25.53532517520198,138,105,GSD
GSD171,32.54079818462523,135,109,GSD
GSD171,38.2701823744291,134,109,GSD
GG188,0.0,66,169,GG
GG188,5.950413526040784,64,159,GG
GG188,10.600397064518706,66,150,GG
GG188,17.584303291166197,60,145,GG
GG188,24.61942948820598,62,146,GG
TG176,0.0,70,123,TG
TG176,5.0559456815327,73,133,TG
TG176,12.58541713260441,106,126,TG
TG176,18.190089350557884,107,125,TG
TS151,0.0,214,108,TS
TS151,5.804320851047579,208,115,TS
TS151,11.808353282979365,197,119,TS
TS151,16.770289724418905,189,123,TS
TS151,23.52178641746109,189,121,TS
TS46,0.0,240,82,TS
TS46,6.269339266790317,228,79,TS
TS46,13.04064365578,215,89,TS
TS46,20.360707850037983,206,98,TS
TS46,28.029654283496736,196,108,TS
TS46,34.66631169060511,189,114,TS
TS46,41.05197762079969,181,115,TS
TS46,48.6726393509117,180,120,TS
TS124,0.0,175,119,TS
TS124,6.71661941849148,168,113,TS
TS124,13.8559362727549,152,111,TS
TS124,21.024041933104936,135,111,TS
TS124,26.924429095458155,124,111,TS
TS124,31.54809900771887,116,114,TS
TS124,35.002536954896414,110,121,TS
TS124,40.709932371559766,106,126,TS
TS76,0.0,245,213,TS
TS76,6.3419975035270415,231,210,TS
TS76,11.923370867067677,219,210,TS
TS76,17.14891883060753,215,203,TS
TS76,22.50006571224582,216,201,TS
GG117,0.0,59,179,GG
GG117,7.71516311672195,55,177,GG
GG117,14.34258789886666,48,170,GG
GG117,20.68855329980449,43,170,GG
GG117,27.755572278763744,36,171,GG
GSD121,0.0,129,160,GSD
GSD121,7.094126525919621,131,165,GSD
GSD121,16.002140878414156,129,164,GSD
GSD121,22.23770668247853,125,164,GSD
GSD121,28.066116162717933,118,166,GSD
GSD121,34.77587479260713,113,166,GSD
GSD121,39.96890192804459,115,161,GSD
GSD121,45.64531989544697,110,163,GSD
GSD121,52.16470813284829,106,166,GSD
GSD121,58.604060543773045,101,163,GSD
GSD121,64.2151699146409,99,164,GSD
GSD121,68.01579609448031,97,165,GSD
GSD121,75.11913241211712,91,164,GSD
GSD121,80.4566234789149,90,161,GSD
GSD121,87.34834016883892,88,160,GSD
GSD121,93.63932495044038,88,156,GSD
GSD121,97.8733749781488,90,154,GSD
GSD121,103.31578955009698,91,153,GSD
GSD121,110.40969601553708,90,146,GSD
GSD121,117.13964937411822,90,140,GSD
GSD121,122.04165783871674,85,142,GSD
GSD121,129.26365851358287,84,142,GSD
GSD121,137.2833787274082,83,143,GSD
TS33,0.0,124,77,TS
TS33,6.886626429285553,111,86,TS
TS33,13.252183927415498,103,92,TS
TS33,19.896425178335072,96,99,TS
TS33,28.321621694956686,93,102,TS
GG73,0.0,257,93,GG
GG73,5.189266638479362,255,84,GG
GG73,10.425204493448632,248,85,GG
GG73,17.403238576519044,237,82,GG
GG73,25.355073690063435,237,82,GG
TG8,0.0,279,151,TG
TG8,6.05764952738602,257,158,TG
TG8,13.60701125882096,234,162,TG
TG8,18.899134376510805,235,162,TG
TS172,0.0,165,125,TS
TS172,4.655690894142321,174,119,TS
TS172,10.064557597619515,180,120,TS
TS172,14.880381995055926,188,124,TS
TS172,22.45031306070003,204,116,TS
TS172,26.731882309652526,211,111,TS
TS172,34.02223655761321,213,108,TS
GG89,0.0,108,184,GG
GG89,6.925415098874971,99,180,GG
GG89,13.56570626075404,94,179,GG
GG89,19.17128557159576,88,175,GG
GG89,25.70534544629227,76,178,GG
GG89,30.42549853128408,69,178,GG
GG89,37.77063818438337,66,169,GG
GG89,43.54632427143146,65,159,GG
GG89,48.08506919926661,64,153,GG
GG89,53.3758193235252,65,154,GG
TG115,0.0,110,162,TG
TG115,5.2651416278258125,126,164,TG
TG115,10.911519839575243,137,171,TG
TG115,18.46750909460677,136,171,TG
TG58,0.0,119,159,TG
TG58,6.036636480559887,128,146,TG
TG58,11.795483335196316,144,137,TG
TG58,18.84414074961195,154,132,TG
GG143,0.0,45,173,GG
GG143,5.190835523244069,44,181,GG
GG143,11.193090761461836,43,193,GG
GG143,17.34435211907006,39,204,GG
GG143,23.02357663073214,40,207,GG
TS170,0.0,127,147,TS
TS170,4.74197821785002,123,155,TS
TS170,10.014411457154324,118,160,TS
TS170,16.158612128459502,120,166,TS
TS170,23.445582929862127,108,167,TS
TS170,29.956137590104767,110,166,TS
TS109,0.0,243,122,TS
TS109,6.895294360727641,259,116,TS
TS109,12.44615519414959,274,116,TS
TS109,17.635560117148913,282,110,TS
TS109,23.3812560718995,287,102,TS
TS101,0.0,117,191,TS
TS101,6.343972536361021,125,198,TS
TS101,12.872727894386047,134,204,TS
TS101,16.9855096331208,144,206,TS
TS101,22.418113146054985,156,209,TS
TS101,27.123118705556656,155,208,TS
TS140,0.0,264,87,TS
TS140,7.030216997196717,257,86,TS
TS140,12.115725446337878,250,86,TS
TS140,16.66336270814913,244,86,TS
TS140,21.98407795972136,233,90,TS
TS140,29.154169488484,225,95,TS
TS84,0.0,159,208,TS
TS84,4.78325500073303,168,210,TS
TS84,9.92268489282709,178,211,TS
TS84,18.046552584353563,190,216,TS
TS84,25.94254310607029,195,218,TS
TS156,0.0,225,81,TS
TS156,5.122643161114261,233,79,TS
TS156,9.317633647357887,243,83,TS
TS156,17.416053053024722,259,86,TS
TS156,22.896247176022364,257,86,TS
GSD104,0.0,239,54,GSD
GSD104,5.665977491079353,240,51,GSD
GSD104,11.165223424267086,234,50,GSD
GSD104,16.722122720779673,234,46,GSD
GSD104,23.568998037360767,234,40,GSD
GSD104,29.38563270500784,235,35,GSD
GSD104,36.35722833951346,234,31,GSD
GSD104,41.280733104235054,236,27,GSD
GSD104,46.17917082665397,235,26,GSD
GSD193,0.0,112,214,GSD
GSD193,4.461599342549418,111,216,GSD
GSD193,11.615553575679838,112,223,GSD
GSD193,18.71562296154352,111,228,GSD
GSD193,25.766073816750964,111,236,GSD
GSD193,31.16585092101557,115,235,GSD
GSD193,37.21897315114544,118,235,GSD
GSD193,41.8432631656245,121,237,GSD
GSD193,49.178571272913565,126,239,GSD
GSD193,54.32107838151018,125,239,GSD
GSD193,61.00224479788658,126,239,GSD
TG150,0.0,240,82,TG
TG150,5.673317386346581,239,88,TG
TG150,9.91818983228167,225,96,TG
TG150,14.978736135085835,220,102,TG
TS199,0.0,208,215,TS
TS199,5.480695292032479,204,218,TS
TS199,12.90272402242804,187,216,TS
TS199,19.76253153701525,178,211,TS
TS199,25.79105190157847,162,209,TS
TS199,30.97856225484977,155,208,TS
TS199,35.80046237539321,156,209,TS
GG41,0.0,118,199,GG
GG41,8.075836762779637,106,197,GG
GG41,13.217696417262246,100,193,GG
GG41,19.65333771257996,90,197,GG
GG41,26.3810913058852,86,199,GG
TS60,0.0,159,208,TS
TS60,4.842777705819923,170,210,TS
TS60,11.746863906684595,185,214,TS
TS60,18.760955307834752,196,218,TS
TS60,25.26281244874269,206,217,TS
TS60,30.66394050213161,206,223,TS
TG60,0.0,222,84,TG
TG60,4.958063456008509,206,98,TG
TG60,11.180294062901396,189,114,TG
TG60,17.899949892750872,171,120,TG
GSD133,0.0,40,199,GSD
GSD133,5.939185917421208,46,201,GSD
GSD133,11.565892210117733,48,200,GSD
GSD133,16.69322090947893,49,195,GSD
GSD133,24.14072615960504,48,189,GSD
GSD133,31.91019062796253,42,190,GSD
GSD133,39.6506848046206,41,183,GSD
GSD133,45.96290397751252,43,178,GSD
GSD133,52.4959463645587,42,174,GSD
GSD133,58.2470920860415,44,173,GSD
GSD6,0.0,95,112,GSD
GSD6,5.28424699717241,96,108,GSD
GSD6,11.503240865213709,97,102,GSD
GSD6,17.203976558533128,98,98,GSD
GSD6,22.81055543801685,98,94,GSD
GSD6,28.433697311738307,102,91,GSD
GSD6,34.522059798124715,105,93,GSD
GSD6,41.09938971658599,110,97,GSD
GSD6,48.5592000251339,106,99,GSD
GSD6,54.68204968196687,105,101,GSD
GSD6,58.93802522387124,105,103,GSD
GSD6,64.16564990353656,104,102,GSD
TS86,0.0,222,84,TS
TS86,7.234514843495787,213,91,TS
TS86,11.820879974256894,205,101,TS
TS86,16.734726098994127,197,107,TS
TS86,22.84615930531985,189,114,TS
TS86,29.402775089260523,192,114,TS
TS174,0.0,273,209,TS
TS174,6.205909878071051,258,212,TS
TS174,13.66493505235206,243,213,TS
TS174,20.2365336274641,225,210,TS
TS174,26.901515928941564,226,209,TS
GG29,0.0,301,151,GG
GG29,6.66665702716954,314,152,GG
GG29,12.696736787712346,324,150,GG
GG29,19.37546620308195,321,160,GG
GG29,24.89474547488473,316,164,GG
GG29,31.07603377519284,316,165,GG
GG49,0.0,156,119,GG
GG49,6.561090483944891,154,111,GG
GG49,12.57632608318847,144,112,GG
GG49,18.555995123788605,135,111,GG
GG49,24.342661123413524,127,111,GG
GG49,30.463970090528576,125,111,GG
TS12,0.0,110,162,TS
TS12,4.962782604403049,102,164,TS
TS12,11.693676008346294,93,163,TS
TS12,17.98030818901993,81,154,TS
TS12,24.76666783111787,65,148,TS
TS12,30.72151135760758,62,145,TS
TS49,0.0,247,164,TS
TS49,4.936835013233928,258,160,TS
TS49,12.522394156870558,271,151,TS
TS49,16.96371607717573,280,152,TS
TS49,22.93216907431261,288,153,TS
TS49,29.21650677299597,306,150,TS
TS49,36.21538679394024,318,149,TS
TS49,43.2111617309338,327,146,TS
TS92,0.0,222,84,TS
TS92,7.396968581695772,235,80,TS
TS92,12.319772262340482,244,84,TS
TS92,17.493861851379886,251,87,TS
TS92,25.521748575310912,251,87,TS
GSD40,0.0,105,163,GSD
GSD40,6.834145328443405,108,163,GSD
GSD40,11.606267231532556,110,162,GSD
GSD40,19.4528391816496,114,160,GSD
GSD40,24.30654871880276,115,158,GSD
GSD40,28.81498068969819,118,156,GSD
GSD40,34.688400223596574,120,152,GSD
GSD40,40.44990041434306,120,150,GSD
GSD40,46.14614313570685,117,150,GSD
GSD40,53.31216197936751,115,145,GSD
GSD40,58.077072924561726,115,152,GSD
GSD40,63.77469550549822,114,155,GSD
GSD40,71.23785108989841,113,158,GSD
TG63,0.0,112,232,TG
TG63,6.4007215691859045,119,210,TG
TG63,11.714159590421302,117,192,TG
TG63,17.4374407059706,118,192,TG
TS67,0.0,254,88,TS
TS67,5.316297419470993,260,87,TS
TS67,11.414776588356236,273,84,TS
TS67,17.523103077845732,280,85,TS
TS67,24.842791106551847,278,86,TS
TG111,0.0,159,208,TG
TG111,5.516862725087806,183,213,TG
TG111,10.156415064976532,197,219,TG
TG111,16.356710026267024,211,213,TG
TG16,0.0,119,159,TG
TG16,5.4317590273024585,109,167,TG
TG16,11.106670424288517,88,160,TG
TG16,17.15720514421979,87,158,TG
GG4,0.0,249,49,GG
GG4,8.202969498322156,240,59,GG
GG4,14.011047451632956,238,65,GG
GG4,18.27336479031548,244,69,GG
GG4,23.832351924277493,252,74,GG
GG4,29.92423760289018,255,81,GG
GG4,36.36416353598956,248,86,GG
GSD122,0.0,121,162,GSD
GSD122,6.347397550109926,116,159,GSD
GSD122,12.13885829753092,117,156,GSD
GSD122,20.401671437165227,120,153,GSD
GSD122,25.57450002188833,116,148,GSD
GSD122,30.032201746752875,116,146,GSD
GSD122,36.38053727147509,116,147,GSD
GSD127,0.0,176,135,GSD
GSD127,6.460912773398655,177,129,GSD
GSD127,13.38294870711764,173,127,GSD
GSD127,19.37089604818867,169,126,GSD
GSD127,23.44132101084445,166,128,GSD
GSD127,28.003963786908955,162,128,GSD
GSD127,33.515601083752735,159,129,GSD
GSD127,38.89403495479734,159,125,GSD
GSD127,45.4508758466796,159,125,GSD
GG193,0.0,151,229,GG
GG193,7.578351889927908,156,217,GG
GG193,11.448888775782107,161,212,GG
GG193,18.065658588850624,162,202,GG
GG193,24.6963514810087,161,192,GG
GG193,31.890313091269224,156,182,GG
GG193,37.01893630343477,156,178,GG
GG104,0.0,60,179,GG
GG104,6.285750412356284,63,182,GG
GG104,11.901683710852453,57,185,GG
GG104,21.26996020089761,51,183,GG
GG104,27.95953458377167,57,178,GG
GG104,34.79593309866665,59,179,GG
TG93,0.0,110,162,TG
TG93,4.796977176099045,125,163,TG
TG93,9.854921163755058,138,170,TG
TG93,14.978356953511684,137,171,TG
GG181,0.0,215,132,GG
GG181,6.420411287309348,204,133,GG
GG181,12.70315382402651,198,134,GG
GG181,19.440941894509244,193,144,GG
GG181,25.712157250194583,188,154,GG
GG181,32.65418919526198,185,163,GG
GG181,39.4677858306807,188,162,GG
GSD47,0.0,235,87,GSD
GSD47,6.195575809985485,236,91,GSD
GSD47,11.805064696708513,237,97,GSD
GSD47,17.288790582179157,235,99,GSD
GSD47,23.621331224588307,239,105,GSD
GSD47,32.25137542719559,238,109,GSD
GSD47,38.717542898669656,239,110,GSD
GG7,0.0,101,182,GG
GG7,6.935538270754019,103,171,GG
GG7,13.41862221379376,108,161,GG
GG7,19.925816585216264,110,150,GG
GG7,27.275850987134863,100,148,GG
GG7,32.495992788304754,89,148,GG
GG7,38.58364232827181,78,149,GG
GG7,44.88792732114343,73,148,GG
GG28,0.0,226,139,GG
GG28,5.005952849920109,225,132,GG
GG28,10.695345778225338,213,131,GG
GG28,17.675871927955217,200,132,GG
GG28,23.51465691867843,195,142,GG
GG28,29.223425282503715,190,150,GG
GG28,34.35177656367772,187,159,GG
GG28,40.95232977793937,188,158,GG
GG154,0.0,75,75,GG
GG154,5.953454089285503,75,82,GG
GG154,13.33518194860445,73,96,GG
GG154,19.00556665409102,75,104,GG
GG154,26.44398666931944,82,111,GG
GG154,32.637465448925006,89,112,GG
TS135,0.0,279,151,TS
TS135,3.783320838213784,284,153,TS
TS135,10.192409375595034,298,149,TS
TS135,17.086561511342637,319,150,TS
TS135,23.812266778738856,328,148,TS
GG65,0.0,230,45,GG
GG65,7.253596770445245,237,48,GG
GG65,13.422508314334188,249,49,GG
GG65,18.181240490882303,254,48,GG
GG65,23.55876671527048,255,47,GG
TS57,0.0,124,77,TS
TS57,5.667693929412512,137,76,TS
TS57,12.4699418460341,151,73,TS
TS57,18.9914417089226,155,62,TS
TS57,24.223408081777617,159,67,TS
TS57,29.19244809559576,160,69,TS
TS64,0.0,159,208,TS
TS64,4.862193809029769,147,207,TS
TS64,11.28808061278148,132,203,TS
TS64,17.40517957544508,121,197,TS
TS64,24.39049904281228,118,186,TS
TS64,31.2993481503876,123,179,TS
TG85,0.0,62,155,TG
TG85,8.562401271684434,68,131,TG
TG85,14.455780167451108,93,134,TG
TG85,20.268427554467827,102,129,TG
TS177,0.0,124,77,TS
TS177,5.478722230510907,137,75,TS
TS177,12.407797562034736,150,76,TS
TS177,19.21700303580804,158,89,TS
TS177,22.803178836415903,162,94,TS
TS177,28.42656388781929,167,101,TS
TS177,34.09599254927694,166,101,TS
GSD151,0.0,219,178,GSD
GSD151,5.625829516867942,220,176,GSD
GSD151,11.155535634788876,223,172,GSD
GSD151,18.514860478210245,226,171,GSD
GSD151,23.89600609240354,224,171,GSD
GSD151,30.74316681458381,220,171,GSD
GSD151,35.937897803016696,218,171,GSD
GSD151,43.81654832241422,213,168,GSD
GG27,0.0,75,75,GG
GG27,5.691711174799461,77,76,GG
GG27,11.637367535348735,88,76,GG
GG27,16.3037150789693,98,78,GG
GG27,22.28251681322809,108,78,GG
GG27,28.97118870866769,112,84,GG
GG27,35.170144822124925,106,89,GG
GG27,42.43462631719198,98,95,GG
GG27,50.12636293626437,88,101,GG
GG27,54.22739800790917,84,101,GG
GG27,60.083969879042215,84,102,GG
GG36,0.0,248,71,GG
GG36,3.5740755571087632,253,72,GG
GG36,9.941782823282068,265,71,GG
GG36,14.603752193174538,271,71,GG
GG36,20.26176738638105,276,71,GG
GSD164,0.0,99,151,GSD
GSD164,6.298256627488044,100,154,GSD
GSD164,11.69927559675068,102,157,GSD
GSD164,18.198810121941907,105,161,GSD
GSD164,23.801151875347784,104,165,GSD
GSD164,28.966351882223933,105,163,GSD
GSD164,34.796796851816204,108,162,GSD
GSD164,42.38659850618552,112,158,GSD
GSD164,47.01723537886697,115,159,GSD
GSD164,53.97050416805156,114,158,GSD
TS123,0.0,122,197,TS
TS123,6.4344991887927225,119,208,TS
TS123,13.887301672108157,115,226,TS
TS123,18.061377763276933,112,233,TS
TS123,25.12712767919178,111,232,TS
GG44,0.0,108,162,GG
GG44,6.678018803685305,103,170,GG
GG44,13.426892546418689,103,179,GG
GG44,19.927744195222463,96,182,GG
GG44,26.124030121486943,96,182,GG
TS61,0.0,163,133,TS
TS61,5.413380771673933,173,129,TS
TS61,12.30075819576182,182,124,TS
TS61,18.82692812561612,174,118,TS
TS61,24.51097016643665,165,111,TS
TS61,29.37534951993712,151,111,TS
TS61,32.81475745161909,143,111,TS
TS61,40.272827191905535,123,112,TS
TS61,46.85973522318351,110,120,TS
TS61,52.553844140619645,111,118,TS
TS20,0.0,208,215,TS
TS20,5.221827355684074,205,217,TS
TS20,10.140833553593698,197,218,TS
TS20,16.89803924780728,184,214,TS
TS20,20.59030002444092,174,210,TS
TS20,26.561822154467865,159,208,TS
TS20,33.40764365390297,160,209,TS
TS97,0.0,279,151,TS
TS97,7.737271824714483,258,154,TS
TS97,14.716013552824466,251,164,TS
TS97,21.1029914181587,242,166,TS
TS97,27.924512191592484,235,175,TS
TS106,0.0,70,123,TS
TS106,6.1222367352498726,73,131,TS
TS106,12.221888237803562,86,134,TS
TS106,17.500810021751136,98,130,TS
TS106,22.201044958706348,100,130,TS
TG185,0.0,159,208,TG
TG185,6.32352241007576,134,204,TG
TG185,12.705822931791404,115,196,TG
TG185,18.293813309757475,99,187,TG
TS38,0.0,240,82,TS
TS38,5.117660057527769,228,79,TS
TS38,10.965840191739684,221,85,TS
TS38,17.39001391873125,216,89,TS
TS38,24.650387626532165,216,90,TS
TS153,0.0,70,123,TS
TS153,5.225428611534571,64,132,TS
TS153,10.9215541360557,54,139,TS
TS153,18.66474664516277,44,131,TS
TS153,24.65716757964985,34,136,TS
TS153,32.91871832530894,24,143,TS
TS153,36.95572202699303,18,143,TS
TS153,44.483351087397146,12,145,TS
GG50,0.0,167,97,GG
GG50,3.646979317028274,164,99,GG
GG50,10.475733049840793,160,110,GG
GG50,16.134201629008473,157,116,GG
GG50,21.320514938049254,154,121,GG
GG50,27.60095232723833,155,125,GG
TS125,0.0,233,90,TS
TS125,8.28173538440921,249,86,TS
TS125,14.553233763415314,257,86,TS
TS125,20.1912408660565,263,87,TS
TS125,27.51879396971832,263,85,TS
GG161,0.0,131,148,GG
GG161,5.48975349092822,122,151,GG
GG161,12.345108312140184,110,151,GG
GG161,18.53293788935673,104,150,GG
GG161,25.34109214030397,92,147,GG
GG161,31.63577104905802,80,148,GG
GG161,38.89811238009395,71,148,GG
GSD18,0.0,164,109,GSD
GSD18,5.531043256476393,160,109,GSD
GSD18,11.179885428533977,159,113,GSD
GSD18,16.931929643259224,157,118,GSD
GSD18,20.54506927585004,158,119,GSD
GSD18,27.5628377451658,155,122,GSD
GSD18,35.46584364129203,151,122,GSD
GSD18,41.43521749387208,149,126,GSD
GSD18,45.49378012168299,150,127,GSD
GSD18,52.28015494668946,147,128,GSD
GSD18,56.83100519786181,147,129,GSD
TS90,0.0,101,188,TS
TS90,4.233776730111904,92,183,TS
TS90,8.269648337496545,83,177,TS
TS90,14.164542102699674,70,178,TS
TS90,18.748158297070663,64,180,TS
TS83,0.0,222,194,TS
TS83,5.613960668605507,216,201,TS
TS83,10.958151713892526,213,207,TS
TS83,18.781518437072705,202,198,TS
TS83,24.945350854184724,201,199,TS
TG107,0.0,165,125,TG
TG107,5.651245969502954,144,136,TG
TG107,12.019376351333126,127,149,TG
TG107,17.858299364282804,126,151,TG
GSD53,0.0,214,114,GSD
GSD53,5.421398032963392,215,112,GSD
GSD53,12.147032613285152,215,107,GSD
GSD53,18.013440677399696,215,103,GSD
GSD53,24.518566592213908,222,104,GSD
GSD53,29.85186976525953,226,105,GSD
GSD53,35.30238666403177,228,105,GSD
TG149,0.0,122,197,TG
TG149,5.894316918803401,146,206,TG
TG149,11.233273127106315,167,209,TG
TG149,16.869255308108418,165,210,TG
TS142,0.0,264,87,TS
TS142,4.458477543903214,257,87,TS
TS142,11.573613955415148,248,86,TS
TS142,18.71749303840412,234,90,TS
TS142,25.549286177476635,237,88,TS
GSD46,0.0,99,161,GSD
GSD46,4.031472178947078,101,161,GSD
GSD46,10.335291627596224,103,164,GSD
GSD46,16.804895702443403,106,164,GSD
GSD46,22.247199736674453,105,164,GSD
GSD46,27.05453678667256,100,164,GSD
GSD46,33.2642148834832,96,164,GSD
GSD46,37.5224228522948,93,164,GSD
GSD46,43.00656377330443,90,163,GSD
GSD46,51.108189601021245,87,160,GSD
GSD46,57.98180311006771,86,159,GSD
TG191,0.0,208,215,TG
TG191,5.1998559621781055,221,195,TG
TG191,11.13229699544086,232,181,TG
TG191,17.297359298866937,230,184,TG
GSD44,0.0,198,122,GSD
GSD44,6.628270279951122,205,123,GSD
GSD44,12.169160910600043,208,124,GSD
GSD44,16.946286897291785,212,125,GSD
GSD44,22.914040611425342,212,123,GSD
GSD44,31.076417273475048,212,117,GSD
GSD44,35.17994884635943,215,121,GSD
GSD44,41.55580036818201,216,119,GSD
TS47,0.0,273,209,TS
TS47,8.202746501864901,256,214,TS
TS47,12.381851618589074,246,213,TS
TS47,19.3377417617055,235,211,TS
TS47,25.0501994037389,225,208,TS
GSD41,0.0,70,99,GSD
GSD41,8.087482835086645,65,98,GSD
GSD41,12.257160235408708,64,100,GSD
GSD41,17.685234214461293,65,103,GSD
GSD41,25.505464330559807,64,105,GSD
GSD41,32.60295561431175,66,105,GSD
TG116,0.0,124,77,TG
TG116,5.42442222420088,106,91,TG
TG116,10.467819104828736,86,103,TG
TG116,16.549566445738037,78,115,TG
GSD10,0.0,166,73,GSD
GSD10,4.007395304337692,167,75,GSD
GSD10,9.32727615065308,164,77,GSD
GSD10,16.110504349472727,159,80,GSD
GSD10,22.78124455147496,156,81,GSD
GSD10,27.71681462452317,157,82,GSD
TG97,0.0,279,151,TG
TG97,6.829842032762212,256,162,TG
TG97,11.734397216774552,241,170,TG
TG97,16.7736921749348,239,168,TG
GSD20,0.0,149,127,GSD
GSD20,6.850042632691101,153,126,GSD
GSD20,12.003882026598934,156,122,GSD
GSD20,17.84779404317198,158,120,GSD
GSD20,26.17087015444445,159,126,GSD
GSD20,33.86247839176789,158,131,GSD
GSD20,41.0836679305866,156,131,GSD
GG85,0.0,246,86,GG
GG85,5.692987029985683,237,83,GG
GG85,10.546900802495362,236,79,GG
GG85,15.480091126175438,237,72,GG
GG85,20.647944836128723,238,71,GG
TS120,0.0,135,149,TS
TS120,6.550948393161822,149,140,TS
TS120,12.206784310953516,157,136,TS
TS120,17.571858408059192,168,131,TS
TS120,23.95869972916184,169,130,TS
GG172,0.0,178,124,GG
GG172,5.407838542997597,177,118,GG
GG172,8.792816600057181,171,113,GG
GG172,16.3878862148787,159,111,GG
GG172,20.72035632282288,161,112,GG
TS189,0.0,70,123,TS
TS189,7.1552131844020375,72,132,TS
TS189,13.39910474946878,84,135,TS
TS189,19.24033811645439,96,132,TS
TS189,25.70939012616235,102,128,TS
TG179,0.0,165,125,TG
TG179,6.648104947275972,164,111,TG
TG179,12.437567116031053,133,110,TG
TG179,19.140154052374104,116,114,TG
TG198,0.0,101,188,TG
TG198,5.6099481669483096,118,197,TG
TG198,10.243969003006566,133,205,TG
TG198,15.807609836597033,133,204,TG
GG6,0.0,84,180,GG
GG6,5.865658057117234,77,182,GG
GG6,11.916809776369426,68,180,GG
GG6,17.88823706708945,61,180,GG
GG6,24.13074494343295,59,179,GG
GG67,0.0,271,152,GG
GG67,7.485727021018764,282,151,GG
GG67,15.410126021930967,300,152,GG
GG67,21.92950413457229,310,152,GG
GG67,26.694290659867463,317,151,GG
GG67,33.78924845536378,325,155,GG
GG67,41.04909168151128,325,155,GG
GG83,0.0,150,111,GG
GG83,4.109666638686533,144,111,GG
GG83,8.568553091808763,134,111,GG
GG83,13.763256572651944,124,112,GG
GG83,20.84896502695452,117,115,GG
TG48,0.0,247,164,TG
TG48,6.262468515361132,265,154,TG
TG48,12.28768151045385,290,152,TG
TG48,16.84973327363981,308,148,TG
