ID,locx,locy
GG7,111,151
GG7,110,150
GG7,109,151
GG7,109,150
GG7,108,150
GG7,107,149
GG7,107,150
GG7,106,149
GG7,105,149
GG7,104,149
GG7,103,149
GG7,102,149
GG7,102,148
GG7,101,148
GG7,100,148
GG7,99,148
GG7,98,148
GG7,97,148
GG7,96,148
GG7,95,148
GG7,94,148
GG7,93,148
GG7,92,148
GG7,91,148
GG7,90,148
GG7,89,148
GG7,88,148
GG7,87,148
GG7,86,148
GG7,85,148
GG7,84,148
GG7,83,148
GG7,82,148
GG7,81,148
GG7,80,148
GG7,79,148
GG7,79,149
GG7,78,149
GG7,77,149
GG7,76,149
GG7,75,149
GG7,74,149
GG7,73,148
GG7,72,148
GG7,73,149
GG8,281,100
GG8,281,101
GG8,281,102
GG8,280,102
GG8,279,103
GG8,280,103
GG8,279,104
GG8,278,104
GG8,279,105
GG8,278,105
GG8,278,106
GG8,277,107
GG8,276,108
GG8,275,109
GG8,275,110
GG8,275,111
GG8,274,111
GG8,274,110
GG8,273,111
GG8,273,112
GG8,272,112
GG8,271,113
GG8,272,114
GG8,272,115
GG8,271,114
GG8,270,113
GG8,270,114
GG8,269,114
GG8,268,115
GG8,268,114
GG8,267,115
GG8,266,115
GG8,265,116
GG8,265,117
GG8,266,116
GG9,118,199
GG9,119,200
GG9,119,199
GG9,120,200
GG9,121,200
GG9,122,201
GG9,123,202
GG9,124,201
GG9,125,201
GG9,126,201
GG9,127,202
GG9,128,202
GG9,129,203
GG9,128,203
GG9,129,204
GG9,130,205
GG9,130,204
GG9,131,205
GG9,132,205
GG9,132,206
GG9,133,206
GG9,134,206
GG9,135,206
GG9,136,207
GG9,137,207
GG9,138,207
GG9,139,207
GG9,140,208
GG9,141,209
GG9,141,208
GG9,142,209
GG9,143,209
GG9,144,209
GG9,145,209
GG9,146,210
GG9,146,209
GG9,147,210
GG9,148,210
GG9,149,210
GG9,150,210
GG9,151,211
GG9,152,211
GG9,151,210
GG10,163,273
GG10,162,272
GG10,162,271
GG10,162,270
GG10,162,269
GG10,162,268
GG10,162,267
GG10,162,266
GG10,162,265
GG10,161,264
GG10,162,264
GG10,161,263
GG10,161,262
GG10,161,261
GG10,161,260
GG10,161,259
GG10,161,258
GG10,161,257
GG10,161,256
GG10,161,255
GG10,161,254
GG10,161,253
GG10,162,253
GG10,162,252
GG10,162,251
GG10,162,250
GG10,162,249
GG10,163,248
GG10,163,247
GG10,162,248
GG10,162,247
GG10,162,246
GG10,162,245
GG10,162,244
GG10,162,243
GG10,163,242
GG10,162,242
GG10,163,241
GG10,163,240
GG10,164,240
GG10,164,239
GG10,164,238
GG10,164,237
GG10,165,236
GG10,165,235
GG10,164,235
GG10,165,234
GG10,165,233
GG10,165,232
GG10,166,231
GG10,167,230
GG10,167,229
GG10,167,228
GG10,167,227
GG10,167,226
GG10,167,225
GG10,167,224
GG10,167,223
GG10,167,222
GG10,167,221
GG10,167,220
GG10,167,219
GG10,167,218
GG10,167,217
GG10,167,216
GG10,168,215
GG10,168,216
GG11,305,166
GG11,304,166
GG11,303,165
GG11,302,165
GG11,301,165
GG11,302,166
GG11,301,166
GG11,300,167
GG11,300,166
GG11,299,167
GG11,299,168
GG11,298,168
GG11,298,169
GG11,298,170
GG11,297,170
GG11,297,171
GG11,296,172
GG11,296,171
GG11,295,172
GG11,295,173
GG11,294,174
GG11,293,175
GG11,293,174
GG11,292,175
GG11,292,176
GG11,291,177
GG11,291,178
GG11,290,178
GG11,289,178
GG11,290,177
GG11,291,176
GG12,77,150
GG12,77,149
GG12,78,149
GG12,79,149
GG12,79,148
GG12,80,148
GG12,81,148
GG12,82,148
GG12,83,148
GG12,84,148
GG12,85,148
GG12,86,148
GG12,87,148
GG12,88,148
GG12,89,148
GG12,90,148
GG12,91,148
GG12,92,148
GG12,93,148
GG12,94,148
GG12,95,148
GG12,96,148
GG12,97,148
GG12,98,148
GG12,99,148
GG12,100,148
GG12,101,148
GG12,102,148
GG12,103,149
GG12,104,149
GG12,105,149
GG12,106,149
GG12,107,150
GG12,107,149
GG12,108,150
GG12,109,149
GG12,109,150
GG12,109,151
GG12,110,150
GG12,111,151
GG12,112,151
GG12,113,151
GG12,114,152
GG12,114,151
GG12,115,151
GG12,115,152
GG12,116,151
GG12,116,152
GG12,117,151
GG12,118,151
GG12,119,151
GG12,120,151
GG12,121,151
GG12,122,151
GG12,123,151
GG12,124,151
GG12,125,151
GG12,126,151
GG12,127,151
GG12,128,150
GG12,128,151
GG12,129,150
GG12,130,149
GG12,130,150
GG12,131,149
GG12,132,149
GG12,133,148
GG12,134,147
GG12,133,147
GG12,132,148
GG13,213,99
GG13,214,99
GG13,214,98
GG13,215,98
GG13,215,97
GG13,216,96
GG13,217,96
GG13,216,97
GG13,215,96
GG13,215,95
GG13,214,94
GG13,213,94
GG13,212,94
GG13,212,93
GG13,211,93
GG13,211,92
GG13,211,91
GG13,210,91
GG13,211,90
GG13,211,89
GG13,211,88
GG13,212,88
GG13,212,87
GG13,213,86
GG13,213,87
GG13,214,86
GG13,215,85
GG13,215,86
GG13,216,87
GG13,217,88
GG13,217,87
GG13,216,86
GG13,216,85
GG13,215,84
GG13,215,83
GG13,215,82
GG13,215,81
GG13,215,80
GG13,215,79
GG13,215,78
GG13,215,77
GG13,215,76
GG13,214,75
GG13,214,74
GG13,214,73
GG13,214,72
GG13,215,72
GG13,216,72
GG13,217,71
GG13,217,70
GG13,217,69
GG13,218,68
GG13,219,67
GG13,219,66
GG13,220,66
GG13,220,65
GG13,221,65
GG13,222,64
GG13,223,64
GG13,224,64
GG13,225,64
GG13,226,64
GG13,227,64
GG13,228,64
GG13,229,64
GG13,230,64
GG13,231,65
GG13,230,65
GG13,231,66
GG13,232,66
GG13,233,66
GG13,234,67
GG13,235,68
GG13,235,67
GG13,236,68
GG13,237,68
GG13,238,67
GG13,238,66
GG13,239,66
GG13,239,65
GG13,238,65
GG13,239,64
GG13,239,63
GG13,239,62
GG13,239,61
GG13,240,60
GG13,240,59
GG13,240,58
GG13,240,57
GG13,240,56
GG13,240,55
GG13,240,54
GG13,240,53
GG13,240,52
GG13,240,51
GG13,240,50
GG13,241,49
GG13,242,49
GG13,241,48
GG13,240,47
GG13,240,48
GG13,240,49
GG13,239,48
GG13,238,48
GG13,237,48
GG13,236,48
GG13,236,47
GG13,235,47
GG13,234,46
GG13,233,46
GG13,234,47
GG14,134,152
GG14,133,151
GG14,132,151
GG14,132,150
GG14,132,149
GG14,131,149
GG14,132,148
GG14,133,148
GG14,133,147
GG14,134,146
GG14,134,147
GG14,135,146
GG14,135,145
GG14,136,145
GG14,136,144
GG14,137,144
GG14,138,144
GG14,138,143
GG14,139,143
GG14,139,142
GG14,140,142
GG14,141,142
GG14,141,141
GG14,142,141
GG14,143,141
GG14,144,140
GG14,144,141
GG14,145,140
GG14,146,140
GG14,147,140
GG14,148,139
GG14,149,139
GG14,149,138
GG14,150,138
GG14,151,138
GG14,152,138
GG14,152,137
GG14,153,137
GG14,154,137
GG14,155,136
GG14,156,137
GG14,156,136
GG14,156,135
GG14,157,135
GG14,158,134
GG14,159,134
GG14,160,134
GG14,161,134
GG14,162,133
GG14,161,133
GG15,103,195
GG15,104,195
GG15,105,195
GG15,106,196
GG15,105,196
GG15,106,197
GG15,107,197
GG15,108,197
GG15,109,197
GG15,110,197
GG15,111,197
GG15,112,197
GG15,112,198
GG15,113,198
GG15,114,198
GG15,115,198
GG15,116,198
GG15,117,198
GG15,117,199
GG15,118,199
GG15,119,199
GG15,120,200
GG15,121,200
GG15,122,201
GG15,122,200
GG15,123,199
GG15,123,200
GG15,123,201
GG15,123,202
GG15,124,201
GG15,125,201
GG15,126,202
GG15,127,202
GG15,128,203
GG15,128,202
GG15,129,203
GG15,129,204
GG15,130,204
GG15,131,205
GG15,132,206
GG15,133,206
GG15,134,206
GG15,135,206
GG15,136,206
GG15,136,207
GG15,137,207
GG15,138,207
GG15,139,207
GG15,139,208
GG15,140,208
GG15,141,208
GG15,142,209
GG15,141,209
GG16,238,69
GG16,237,68
GG16,238,67
GG16,238,66
GG16,239,65
GG16,239,64
GG16,239,63
GG16,239,62
GG16,239,61
GG16,240,60
GG16,240,59
GG16,240,58
GG16,240,57
GG16,240,56
GG16,240,55
GG16,240,54
GG16,240,53
GG16,240,52
GG16,240,51
GG16,240,50
GG16,241,49
GG16,241,48
GG16,240,49
GG16,239,48
GG16,240,48
GG16,240,47
GG16,240,46
GG16,240,45
GG16,240,44
GG16,240,43
GG16,240,42
GG16,240,41
GG16,240,40
GG16,240,39
GG16,241,38
GG16,241,37
GG16,240,37
GG16,240,38
GG17,136,161
GG17,136,160
GG17,137,161
GG17,137,162
GG17,138,162
GG17,139,163
GG17,140,164
GG17,140,165
GG17,141,165
GG17,142,164
GG17,143,163
GG17,144,162
GG17,144,161
GG17,143,162
GG17,142,163
GG17,143,164
GG17,142,165
GG17,141,166
GG17,142,166
GG17,143,167
GG17,142,167
GG17,143,168
GG17,144,168
GG17,144,169
GG17,145,169
GG17,146,169
GG17,147,170
GG17,148,170
GG17,148,171
GG17,148,172
GG17,149,172
GG17,149,173
GG17,149,174
GG17,150,174
GG17,150,175
GG17,151,175
GG17,152,175
GG17,152,176
GG17,153,176
GG17,154,176
GG17,154,177
GG17,155,178
GG17,156,178
GG17,155,177
GG18,159,87
GG18,160,87
GG18,160,88
GG18,161,89
GG18,161,90
GG18,162,91
GG18,163,91
GG18,164,92
GG18,164,93
GG18,165,94
GG18,165,93
GG18,166,94
GG18,167,95
GG18,166,96
GG18,167,96
GG18,168,97
GG18,169,98
GG18,169,97
GG18,170,98
GG18,171,98
GG18,172,99
GG18,173,99
GG18,174,99
GG18,175,100
GG18,176,100
GG18,177,100
GG18,177,101
GG18,178,101
GG18,179,102
GG18,179,101
GG18,180,102
GG18,181,102
GG18,182,103
GG18,181,103
GG18,182,104
GG18,183,104
GG18,184,105
GG18,185,105
GG18,186,106
GG18,185,106
GG18,186,107
GG18,187,107
GG18,188,107
GG18,189,108
GG18,190,108
GG18,190,109
GG18,191,109
GG18,192,110
GG18,193,110
GG18,194,111
GG18,195,112
GG18,196,113
GG18,196,114
GG18,197,115
GG18,196,116
GG18,196,115
GG18,195,116
GG18,194,116
GG18,193,117
GG18,192,118
GG18,192,117
GG18,191,118
GG18,190,118
GG18,189,118
GG18,188,119
GG18,188,118
GG18,187,119
GG18,186,119
GG18,185,119
GG18,184,120
GG18,184,119
GG18,183,120
GG18,182,121
GG18,182,120
GG18,181,121
GG18,181,122
GG18,182,122
GG18,183,123
GG18,183,124
GG18,184,124
GG18,184,125
GG18,185,125
GG18,186,126
GG18,187,126
GG18,186,125
GG19,97,78
GG19,96,78
GG19,95,78
GG19,95,77
GG19,94,77
GG19,93,77
GG19,92,77
GG19,91,77
GG19,90,77
GG19,90,76
GG19,89,76
GG19,88,76
GG19,87,76
GG19,86,76
GG19,85,76
GG19,84,76
GG19,83,76
GG19,83,77
GG19,82,77
GG19,81,77
GG19,80,77
GG19,79,77
GG19,78,77
GG19,77,77
GG19,76,78
GG19,75,77
GG19,75,76
GG19,76,77
GG19,75,78
GG19,75,79
GG19,76,79
GG19,75,80
GG19,75,81
GG19,75,82
GG19,75,83
GG19,75,84
GG19,75,85
GG19,74,86
GG19,74,85
GG19,73,86
GG19,73,87
GG19,73,88
GG19,73,89
GG19,73,90
GG19,73,91
GG19,73,92
GG19,73,93
GG19,73,94
GG19,73,95
GG19,73,96
GG19,73,97
GG19,73,98
GG19,74,98
GG19,74,99
GG19,75,100
GG19,75,101
GG19,75,102
GG19,75,103
GG19,75,104
GG19,75,105
GG19,75,106
GG19,74,106
GG19,74,107
GG19,74,108
GG19,75,109
GG19,74,109
GG19,73,108
GG19,73,109
GG19,72,108
GG19,71,109
GG19,71,110
GG19,70,110
GG19,70,111
GG19,69,111
GG19,68,111
GG19,68,112
GG19,67,112
GG19,66,112
GG19,65,113
GG19,64,113
GG19,63,113
GG19,63,114
GG19,62,115
GG19,63,115
GG19,62,116
GG19,61,116
GG19,60,117
GG19,59,117
GG19,60,116
GG20,278,151
GG20,279,152
GG20,280,152
GG20,281,152
GG20,282,152
GG20,283,152
GG20,284,152
GG20,285,152
GG20,286,152
GG20,287,152
GG20,288,152
GG20,289,152
GG20,290,152
GG20,291,152
GG20,292,152
GG20,293,152
GG20,294,152
GG20,295,152
GG20,296,152
GG20,297,152
GG20,298,152
GG20,299,152
GG20,300,152
GG20,301,152
GG20,302,152
GG20,303,152
GG20,304,152
GG20,305,152
GG20,306,152
GG20,307,152
GG20,308,152
GG20,309,152
GG20,310,152
GG20,311,152
GG20,312,152
GG20,313,152
GG20,314,152
GG20,315,151
GG20,314,151
GG21,66,169
GG21,66,168
GG21,65,167
GG21,65,166
GG21,64,165
GG21,64,164
GG21,64,163
GG21,64,162
GG21,64,161
GG21,64,160
GG21,65,159
GG21,64,159
GG21,65,158
GG21,65,157
GG21,65,156
GG21,65,155
GG21,65,154
GG21,66,154
GG21,66,153
GG21,66,152
GG21,66,151
GG21,66,150
GG21,66,149
GG21,66,148
GG21,65,147
GG21,65,146
GG21,64,146
GG21,64,145
GG21,64,144
GG21,63,144
GG21,63,143
GG21,62,143
GG21,62,142
GG21,62,141
GG21,61,140
GG21,62,140
GG21,61,139
GG21,61,138
GG21,60,137
GG21,59,138
GG21,58,139
GG21,57,140
GG21,56,140
GG21,57,141
GG21,57,142
GG21,58,143
GG21,58,144
GG21,59,144
GG21,59,145
GG21,60,145
GG21,61,146
GG21,60,146
GG21,61,147
GG21,61,148
GG21,62,148
GG21,63,149
GG21,64,149
GG21,65,148
GG21,65,149
GG22,242,34
GG22,241,35
GG22,242,35
GG22,241,36
GG22,240,37
GG22,240,38
GG22,241,38
GG22,240,39
GG22,240,40
GG22,240,41
GG22,240,42
GG22,240,43
GG22,240,44
GG22,240,45
GG22,240,46
GG22,240,47
GG22,239,48
GG22,240,48
GG22,241,49
GG22,241,48
GG22,242,49
GG22,243,49
GG22,244,49
GG22,245,49
GG22,246,49
GG22,247,49
GG22,248,49
GG22,249,49
GG22,250,49
GG22,251,49
GG22,252,49
GG22,253,50
GG22,253,51
GG22,253,52
GG22,253,53
GG22,253,54
GG22,253,55
GG22,253,56
GG22,253,57
GG22,253,58
GG22,253,59
GG22,253,60
GG22,253,61
GG22,253,62
GG22,254,63
GG22,253,63
GG22,254,64
GG22,254,65
GG22,255,66
GG22,255,65
GG22,254,66
GG22,255,67
GG22,255,68
GG22,255,69
GG22,255,70
GG22,254,71
GG22,254,72
GG22,255,71
GG23,237,98
GG23,237,99
GG23,236,98
GG23,236,99
GG23,235,98
GG23,234,98
GG23,233,98
GG23,233,97
GG23,232,97
GG23,231,97
GG23,230,96
GG23,229,95
GG23,229,96
GG23,228,95
GG23,227,95
GG23,226,95
GG23,225,95
GG23,225,94
GG23,224,94
GG23,224,93
GG23,223,93
GG23,222,92
GG23,221,91
GG23,220,91
GG23,219,92
GG23,218,93
GG23,218,94
GG23,217,95
GG23,216,96
GG23,217,96
GG23,216,97
GG23,215,97
GG23,215,98
GG23,214,98
GG23,213,99
GG23,212,99
GG23,212,100
GG23,211,101
GG23,210,101
GG23,209,101
GG23,208,102
GG23,208,103
GG23,208,104
GG23,208,105
GG23,207,106
GG23,206,107
GG23,205,108
GG23,206,108
GG24,130,175
GG24,131,174
GG24,131,175
GG24,130,176
GG24,130,177
GG24,130,178
GG24,129,178
GG24,129,179
GG24,128,179
GG24,127,180
GG24,128,180
GG24,127,181
GG24,127,182
GG24,127,183
GG24,128,184
GG24,128,185
GG24,128,186
GG24,128,187
GG24,128,188
GG24,128,189
GG24,127,190
GG24,126,189
GG24,126,190
GG24,125,189
GG24,124,189
GG24,123,189
GG24,123,188
GG24,122,188
GG24,121,188
GG24,120,187
GG24,119,186
GG24,118,186
GG24,118,185
GG24,117,185
GG24,116,185
GG24,115,185
GG24,114,185
GG24,113,185
GG24,112,185
GG24,111,185
GG24,110,185
GG24,109,184
GG24,108,184
GG24,107,184
GG24,106,184
GG24,105,184
GG24,104,183
GG24,103,182
GG24,103,183
GG24,102,182
GG24,101,181
GG24,100,181
GG24,100,182
GG24,99,181
GG24,99,182
GG24,98,181
GG24,97,182
GG24,96,182
GG24,95,181
GG24,95,182
GG24,96,181
GG24,95,180
GG24,95,179
GG24,96,180
GG24,97,180
GG24,98,180
GG25,156,187
GG25,155,187
GG25,156,186
GG25,157,186
GG25,158,186
GG25,158,187
GG25,158,188
GG25,159,188
GG25,159,189
GG25,159,190
GG25,160,190
GG25,160,191
GG25,161,192
GG25,161,193
GG25,161,194
GG25,162,194
GG25,162,195
GG25,162,196
GG25,162,197
GG25,162,198
GG25,162,199
GG25,162,200
GG25,162,201
GG25,162,202
GG25,162,203
GG25,162,204
GG25,162,205
GG25,162,206
GG25,162,207
GG25,161,208
GG25,161,209
GG25,161,210
GG25,161,211
GG25,160,212
GG25,161,212
GG25,161,213
GG25,162,212
GG25,163,213
GG25,163,212
GG25,164,213
GG25,165,213
GG25,166,213
GG25,167,213
GG25,168,214
GG25,169,213
GG25,168,213
GG25,168,212
GG25,169,212
GG25,170,213
GG25,171,213
GG25,172,213
GG25,173,213
GG25,174,212
GG25,175,212
GG25,176,213
GG25,177,212
GG25,176,212
GG25,177,213
GG25,178,212
GG25,179,212
GG25,180,211
GG25,181,211
GG25,182,210
GG25,182,209
GG25,181,210
GG26,143,110
GG26,144,110
GG26,144,111
GG26,145,111
GG26,146,111
GG26,147,111
GG26,148,111
GG26,149,111
GG26,150,111
GG26,151,111
GG26,152,111
GG26,153,111
GG26,154,111
GG26,155,111
GG26,156,111
GG26,157,111
GG26,158,111
GG26,159,111
GG26,159,112
GG26,160,111
GG26,160,110
GG26,161,111
GG26,162,111
GG26,163,111
GG26,164,111
GG26,165,111
GG26,166,111
GG26,167,112
GG26,168,112
GG26,168,113
GG26,169,113
GG26,170,113
GG26,171,114
GG26,172,114
GG26,171,113
GG27,75,75
GG27,75,76
GG27,74,76
GG27,74,77
GG27,75,78
GG27,76,79
GG27,76,78
GG27,75,77
GG27,76,77
GG27,77,77
GG27,78,77
GG27,79,77
GG27,80,77
GG27,81,77
GG27,82,77
GG27,83,76
GG27,83,77
GG27,84,76
GG27,85,76
GG27,86,76
GG27,87,76
GG27,88,76
GG27,89,76
GG27,90,77
GG27,91,77
GG27,92,77
GG27,93,77
GG27,94,77
GG27,95,78
GG27,95,77
GG27,96,78
GG27,97,77
GG27,97,78
GG27,98,77
GG27,99,77
GG27,100,77
GG27,101,78
GG27,102,78
GG27,103,78
GG27,104,78
GG27,105,78
GG27,106,78
GG27,107,78
GG27,108,78
GG27,109,77
GG27,109,78
GG27,109,79
GG27,110,79
GG27,110,80
GG27,110,81
GG27,110,82
GG27,111,82
GG27,111,83
GG27,112,84
GG27,113,83
GG27,113,84
GG27,112,85
GG27,113,86
GG27,112,86
GG27,111,85
GG27,110,86
GG27,110,87
GG27,109,87
GG27,109,88
GG27,108,89
GG27,107,89
GG27,107,90
GG27,106,90
GG27,105,90
GG27,104,91
GG27,105,91
GG27,104,92
GG27,103,92
GG27,102,92
GG27,101,93
GG27,101,92
GG27,100,93
GG27,99,93
GG27,98,94
GG27,98,93
GG27,97,94
GG27,97,95
GG27,96,95
GG27,95,96
GG27,95,95
GG27,94,96
GG27,94,97
GG27,93,97
GG27,93,98
GG27,92,98
GG27,91,99
GG27,91,98
GG27,90,99
GG27,89,100
GG27,89,99
GG27,88,100
GG27,87,100
GG27,87,101
GG27,86,101
GG27,85,101
GG27,85,102
GG27,84,103
GG27,83,103
GG27,84,102
GG28,226,139
GG28,226,138
GG28,226,137
GG28,226,136
GG28,225,136
GG28,225,135
GG28,225,134
GG28,224,133
GG28,224,132
GG28,223,132
GG28,222,132
GG28,221,132
GG28,220,132
GG28,219,132
GG28,218,133
GG28,217,133
GG28,216,133
GG28,216,132
GG28,215,132
GG28,214,132
GG28,213,132
GG28,212,133
GG28,212,132
GG28,211,132
GG28,210,133
GG28,210,132
GG28,209,132
GG28,208,132
GG28,207,132
GG28,206,132
GG28,205,132
GG28,204,132
GG28,203,132
GG28,202,132
GG28,201,132
GG28,200,132
GG28,199,132
GG28,198,133
GG28,197,134
GG28,196,135
GG28,197,135
GG28,196,136
GG28,196,137
GG28,196,138
GG28,196,139
GG28,195,140
GG28,196,140
GG28,195,141
GG28,195,142
GG28,194,143
GG28,193,144
GG28,194,144
GG28,193,145
GG28,193,146
GG28,192,147
GG28,191,148
GG28,190,149
GG28,190,150
GG28,189,151
GG28,190,151
GG28,189,152
GG28,189,153
GG28,189,154
GG28,188,154
GG28,188,155
GG28,188,156
GG28,188,157
GG28,187,158
GG28,187,159
GG28,188,158
GG29,301,151
GG29,302,152
GG29,303,152
GG29,304,152
GG29,305,152
GG29,306,152
GG29,307,152
GG29,308,152
GG29,309,152
GG29,310,152
GG29,311,152
GG29,312,152
GG29,313,152
GG29,314,152
GG29,314,151
GG29,315,151
GG29,316,151
GG29,317,151
GG29,318,151
GG29,319,151
GG29,320,151
GG29,321,150
GG29,321,151
GG29,322,150
GG29,323,150
GG29,324,150
GG29,325,150
GG29,325,151
GG29,325,152
GG29,325,153
GG29,325,154
GG29,325,155
